MSFT,IBM,SBUX,AAPL,GSPC,Date
-0.9764281763168341,-1.2518568733948678,-1.0807528141904064,-1.035882647898421,-1.5454542756674658,2009-07-13
-0.9870571663089296,-1.2604024889707126,-1.0789819162940975,-1.0361499570242962,-1.532210179015529,2009-07-14
-0.8975951192397255,-1.16871097473827,-1.0698323737962534,-1.0185459437822384,-1.4579996968380973,2009-07-15
-0.8692506884260391,-1.0897223830541982,-1.0701274912346102,-1.0161020034953399,-1.435714412880634,2009-07-16
-0.8825370578877252,-0.9793230810874688,-1.069242074497484,-0.9999490680726452,-1.4367097442617038,2009-07-17
-0.8612787611717735,-0.9557649814882767,-1.0550750201711263,-0.9955194317146339,-1.4069868048433978,2009-07-20
-0.8347059166711477,-0.9419073450896167,-1.0618633654738923,-1.0008655565042168,-1.3974477818044742,2009-07-21
-0.8373632961407383,-0.9758586452329239,-0.9821736043605616,-0.9808939770112249,-1.3988579209982164,2009-07-22
-0.7700452333667624,-0.9414455023573083,-0.9860105175915357,-0.9767698367970709,-1.3374213766345406,2009-07-23
-0.9569412547594361,-0.9280497354458364,-0.987191116189075,-0.9684833116228626,-1.32920946210371,2009-07-24
-0.9870571663089296,-0.9282807370766295,-0.9848299189939967,-0.9680632544250587,-1.3211359292840372,2009-07-27
-0.9551698796008824,-0.936364349390888,-0.983059021097688,-0.9684451246048804,-1.3282141307226403,2009-07-28
-0.9259396556306655,-0.9368261921231964,-0.9889619496633275,-0.968330563550934,-1.340573263488648,2009-07-29
-0.9250538624741353,-0.9229685557245365,-0.9750900771973828,-0.957791090907656,-1.3085002045210385,2009-07-30
-0.9507409138182311,-0.9213518386126607,-0.9730239974406614,-0.955499898692686,-1.306481864863683,2009-07-31
-0.9232822761610748,-0.8753906743231217,-0.9562005640588129,-0.9438911606819489,-1.2645931880952344,2009-08-03
-0.9285968239457494,-0.8827814155193989,-0.9435092257683514,-0.9472516182643781,-1.2562430632785708,2009-08-04
-0.9250538624741353,-0.9088799444499633,-0.949412218756047,-0.9489318181916335,-1.264344438888936,2009-08-05
-0.9560555671801593,-0.92141024451491,-0.9553152117437426,-0.9535142026215735,-1.2799384864297763,2009-08-06
-0.9471979523466172,-0.8761626863750717,-0.9337693839717377,-0.9474043663363066,-1.2428885991314935,2009-08-07
-0.9595986342290268,-0.890781204795752,-0.9287518721432244,-0.9504210541650193,-1.2522340553292266,2009-08-10
-0.9852857911503762,-0.9118965838840092,-0.938786895800251,-0.9576383428357276,-1.287486843941636,2009-08-11
-0.9498551206617011,-0.8770908666594674,-0.9278664554060981,-0.9481680489680314,-1.2558007472310821,2009-08-12
-0.941883298984689,-0.8703617468817545,-0.915765416414406,-0.9362920595593376,-1.236667518788127,2009-08-13
-0.9356829580434844,-0.8937976569456407,-0.9311130693383026,-0.9425546439165327,-1.2605563373551978,2009-08-14
-0.9746565900037735,-0.933476160133983,-0.9458704229634296,-0.9700108212061077,-1.3279100304908338,2009-08-17
-0.9336824802449226,-0.9156092782667133,-0.9343596832705073,-0.953170519459734,-1.3004266717013657,2009-08-18
-0.927447298810076,-0.8937976569456407,-0.9311130693383026,-0.9508793272447642,-1.2816527258553254,2009-08-19
-0.9256657882351902,-0.8849802653024347,-0.9281616372665108,-0.9442730308617702,-1.2514874731544552,2009-08-20
-0.8597507415824456,-0.8629365186456239,-0.9136994010797406,-0.9332371269847245,-1.199617460064519,2009-08-21
-0.8392636867030202,-0.8763947849559298,-0.9275713379677413,-0.933848119272439,-1.201165980969419,2009-08-24
-0.8392636867030202,-0.8877645921165858,-0.919897447083737,-0.9325497606610458,-1.1944470648926553,2009-08-25
-0.8472803787127523,-0.8729141623992043,-0.9243246596134808,-0.9401488906476162,-1.194115287765632,2009-08-26
-0.8348099102658059,-0.8738423426836004,-0.9216683449800457,-0.9323587967071758,-1.186207644891933,2009-08-27
-0.8357006655532488,-0.9019189401304292,-0.9249149589122503,-0.9300676622201242,-1.1918755357114692,2009-08-28
-0.8383729314155772,-0.9058635458098337,-0.9349499825692767,-0.9370939580730034,-1.2148522222435199,2009-08-31
-0.8962712860585893,-0.9374207658133881,-0.9476413208597384,-0.9482062359860136,-1.277284266648666,2009-09-01
-0.9087416489282826,-0.9513431757756511,-0.9476413208597384,-0.9486645090657586,-1.2863808077446248,2009-09-02
-0.8864729778967176,-0.9457741475790347,-0.9438044076287642,-0.9434329741940813,-1.2629066255649017,2009-09-03
-0.8410450917006526,-0.9195538839461183,-0.9340645658321505,-0.9290747997525884,-1.2265201238602648,2009-09-04
-0.8232303026835556,-0.9265149417754119,-0.9287518721432244,-0.9190698876331422,-1.2016634766170915,2009-09-08
-0.8267931126788198,-0.9357965038254543,-0.9024837788251749,-0.9259052772600699,-1.1795994336311106,2009-09-09
-0.8071968130868373,-0.9146811247371971,-0.9060255746177923,-0.9204828072984818,-1.1498211404223717,2009-09-10
-0.8196671759565306,-0.9058635458098337,-0.9083867718128705,-0.9220102591538086,-1.1537197808765753,2009-09-11
-0.8071968130868373,-0.8866045272903684,-0.9027788962635317,-0.9160531709404706,-1.135443667999008,2009-09-14
-0.7893819184924867,-0.8756987032523923,-0.9113382038846624,-0.9105542980789592,-1.1263469582426486,2009-09-15
-0.7893819184924867,-0.8183852294934809,-0.9095673059883538,-0.8849311265164865,-1.0817487106675816,2009-09-16
-0.7804745767725653,-0.8169930660864053,-0.9027788962635317,-0.8746970922891475,-1.0907900693984323,2009-09-17
-0.784037492345083,-0.8116561097157675,-0.8827089133715347,-0.8729023313079456,-1.083020468150166,2009-09-18
-0.7804745767725653,-0.8241861957416773,-0.8853652280049696,-0.8767209753782423,-1.093084835157303,2009-09-21
-0.7386095005717643,-0.8232580154572816,-0.8912682209926653,-0.8749644014150226,-1.073730362977941,2009-09-22
-0.7439541378736748,-0.8415890677313882,-0.9142896359564542,-0.8710693833087615,-1.1035640072121884,2009-09-23
-0.7234668718397422,-0.8388045268782002,-0.9296373533024067,-0.8774847157378853,-1.1314620023890039,2009-09-24
-0.7582060113182539,-0.8355560029023331,-0.9101576052871232,-0.8830218044813382,-1.1491575861683252,2009-09-25
-0.7332650744243606,-0.8761626863750717,-0.8868409440408656,-0.8685872560038809,-1.097730057786278,2009-09-28
-0.7403911167239035,-0.8882287892783021,-0.8939245356261003,-0.8715276275245473,-1.1042829152566678,2009-09-29
-0.7430633825862318,-0.8696656651782169,-0.8859555273037393,-0.8716421885784937,-1.1140431792670735,2009-09-30
-0.8178858765361519,-0.9093441683665593,-0.9060255746177923,-0.8887879576047655,-1.1893320207463,2009-10-01
